0.5133976274698141,0.560880978827145,0.5060828016496822,0.322563945046031,0.9046513483851766,0.1536200076097947,0.5063555175044571,0.6460935981985642,0.1717856164439036,0.5577266788186145,0.1205110575875926
0.9757443940500868,0.2522558421601945,0.6207068882307845,0.4222522587419769,0.8758168867449291,0.05382662314297275,0.9263067464116921,0.1500344590464368,0.04033308348363777,0.660260175283214,0.1141740767494779
0.7381810820784163,0.18618923657328,0.4837407727291566,0.3990607615212847,0.7601512533246765,0.4779582982285216,0.340173806641184,0.3635072306324101,0.8476643821864319,0.3073980514308582,0.88833648189473
0.07786713163679108,0.8341533982465295,0.4611567981755205,0.8527905166322405,0.9745511457534851,0.50594924221319,0.09801221334684955,0.8052961945195624,0.6512104500270611,0.4716884645144592,0.8844486382333573
0.1138277089095257,0.3275786998142657,0.4914973256436084,0.329100808500173,0.8240938046086023,0.3076188297873479,0.9451858744576771,0.9543357800592402,0.06700249519885186,0.4587899341175993,0.4688013292123208
0.3557009509502974,0.4445997159953706,0.9763967489558908,0.9200244365680581,0.3610559128721625,0.9620313266970971,0.7888532872319916,0.4642896688377278,0.8491699274251713,0.8925165348635268,0.1117085335688718
0.8346709528464321,0.9055236856512354,0.9575406618803339,0.05918611318197813,0.985190728867072,0.1938356124087636,0.9508610444145537,0.8112175929332237,0.1211721967505293,0.779459059394339,0.1185675498766669
0.3881644252511415,0.4257406388860589,0.07555036238247974,0.853390226020131,0.0005190815354580325,0.538713743647216,0.7051833007310085,0.4270679470154623,0.8148701531691649,0.6163430815540003,0.1145751390033229
0.9689807912445273,0.9164623700826352,0.678852883539023,0.8732896085145383,0.01778745382503537,0.2453487819938483,0.9339471638339144,0.6869022468817967,0.1665465242364885,0.1034572870098864,0.8857862165748948
0.8744236959996844,0.6390063610493421,0.1593576374356047,0.8677416316269204,0.4925351512310511,0.7379064046824548,0.2348071742666208,0.4026394217240563,0.7423354561765324,0.4507245105093022,0.1159262347744562
0.8388582915149628,0.2460363443054326,0.02842907358677032,0.5514196671268928,0.07422075279573374,0.8311838634770518,0.1796670487657321,0.02389460297005313,0.3579347600028299,0.6862508418936081,0.5073611682042222
0.4727834635045086,0.6338813251165124,0.1300145416293741,0.8768718937023754,0.1423112270935085,0.9848261206574074,0.4143042327570444,0.6258962582990475,0.2563429592302081,0.1301002292183569,0.1139689892505858
0.07087339760894955,0.9747961444288564,0.01414984422977044,0.7587115193257139,0.7825352066235723,0.2560146026886218,0.5323931631590151,0.475355923855658,0.8639436196659357,0.5391235374584615,0.8778915934195203
0.8443271226847798,0.9349871122433548,0.2809451587893099,0.8508498913816036,0.8554341772423908,0.2161130564539331,0.2034358179375306,0.7005915457486258,0.6344357637353953,0.9048115449738717,0.8864902711144943
0.5620748781898309,0.3847538147425546,0.4852489015901576,0.8341547187627211,0.147955508936997,0.6355308852288537,0.4765513021208795,0.6753500805832424,0.3963546555715597,0.1744863039440669,0.114938963686494
0.863046358205383,0.07279824053071941,0.8815948235798911,0.4814638096112845,0.7579811785561263,0.1002574186523506,0.2918874221756321,0.6572052579270368,0.8922344305792835,0.1454638460321856,0.8774829046403956
0.9281244624337598,0.06449085591123653,0.8258879412881721,0.7467926429670039,0.7887754557940828,0.2869544994187178,0.5259945985328898,0.03184895624885402,0.003862991634765156,0.6693393720140576,0.5055401553201744
0.3862365128929283,0.7648332969069872,0.1904112231084958,0.542730779212368,0.3099457933771633,0.0651418821885718,0.1408192761645718,0.4248331783711343,0.7813106826606681,0.2165038091178385,0.4910180991684429
0.5837391287760066,0.9755407949912688,0.008403894523744616,0.789449597117673,0.3919841593801193,0.3890973260498888,0.6493612259309418,0.7717742461251703,0.3991896817397787,0.353719908236369,0.8835373893131818
0.2054378861638761,0.2915437886908157,0.05733007065757105,0.1704862923266412,0.2529643961301021,0.9796152338768737,0.4028664218230032,0.2932950092262267,0.276078874549434,0.5018740342563578,0.8810716113786005
0.3555255746295337,0.8722571753332603,0.6058043423007569,0.4075377948500291,0.6824137308370988,0.7431794884311876,0.3548284525142743,0.06701613396783317,0.3381632056299312,0.5683513685496616,0.4588738880300595
0.5326963630932839,0.4706782096349538,0.05119147132353312,0.7107216183556586,0.4741823257163476,0.09570465387514752,0.8182477261884643,0.02466561081067391,0.5939723737008272,0.4529235971435315,0.5248782605577598
0.7256408889593295,0.3963327036215787,0.95806207609226,0.3218395018592611,0.2136374963089757,0.9023792966264489,0.5322982389386026,0.1305721203813288,0.3271308938680256,0.622478706590923,0.1195813427463662
0.399413991272503,0.6106145127334839,0.1724284469334865,0.6684363773677872,0.4165135100684927,0.4399362818705619,0.3089583045741105,0.2146341405883637,0.1278056300511158,0.023020284918205,0.8828633917516032
